Product,Shopify Handle,Options,Solvantis Product ID,Shopify Product ID,Solvantis Variant ID,Shopify Variant ID,Current Solvantis SKU,Current Shopify SKU,OG Export SKU,Proposed Action,Match Status,Match Confidence
Alanah Top - Pink/Purple/Mustard,alanah-top-pink-purple-mustard,Size: 16,d0502a66-7e5a-450b-b819-3581e12ef472,7.48658E+12,57e36f2c-f398-47fa-85b7-6aa4460d801a,4.26466E+13,JA129-RB013P - T3-6,JA129-RB013P - T3-6,JA129-RB013P - T3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alanah Top - Pink/Purple/Mustard,alanah-top-pink-purple-mustard,Size: 18,d0502a66-7e5a-450b-b819-3581e12ef472,7.48658E+12,d4c93d74-8204-4cda-98a7-f0018181463d,4.26466E+13,JA129-RB013P - T3-7,JA129-RB013P - T3-7,JA129-RB013P - T3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alanah Top - Pink/Purple/Mustard,alanah-top-pink-purple-mustard,Size: 20,d0502a66-7e5a-450b-b819-3581e12ef472,7.48658E+12,f64ed60f-6285-484e-9a54-7473da029937,4.26466E+13,JA129-RB013P - T3-8,JA129-RB013P - T3-8,JA129-RB013P - T3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alanah Top - Pink/Purple/Mustard,alanah-top-pink-purple-mustard,Size: L,d0502a66-7e5a-450b-b819-3581e12ef472,7.48658E+12,d53ead6f-fa4f-4306-96cd-26f258fd0d0a,4.26466E+13,JA129-RB013P - T3-4,JA129-RB013P - T3-4,JA129-RB013P - T3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alanah Top - Pink/Purple/Mustard,alanah-top-pink-purple-mustard,Size: M,d0502a66-7e5a-450b-b819-3581e12ef472,7.48658E+12,01926c45-45ee-44e3-882b-2b707ae83891,4.26466E+13,JA129-RB013P - T3-3,JA129-RB013P - T3-3,JA129-RB013P - T3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alanah Top - Pink/Purple/Mustard,alanah-top-pink-purple-mustard,Size: S,d0502a66-7e5a-450b-b819-3581e12ef472,7.48658E+12,5fa49022-5c8d-4f03-914e-4d98ea8ba620,4.26466E+13,JA129-RB013P - T3-2,JA129-RB013P - T3-2,JA129-RB013P - T3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alanah Top - Pink/Purple/Mustard,alanah-top-pink-purple-mustard,Size: XL,d0502a66-7e5a-450b-b819-3581e12ef472,7.48658E+12,5dc23047-bdf6-4d36-908a-8d476ea4b7f7,4.26466E+13,JA129-RB013P - T3-5,JA129-RB013P - T3-5,JA129-RB013P - T3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alanah Top - Pink/Purple/Mustard,alanah-top-pink-purple-mustard,Size: XS,d0502a66-7e5a-450b-b819-3581e12ef472,7.48658E+12,fe2759db-ffd2-413a-8e46-a3e906e2dc5d,4.26466E+13,JA129-RB013P - T3,JA129-RB013P - T3,JA129-RB013P - T3,NO CHANGE,ALREADY OG,exact handle + options
Alba Maxi Dress - Pink Floral,alba-maxi-dress-pink-floral,Size: L,abfc43de-15c7-42cd-9311-e432f3a91c58,8.63253E+12,143eebfa-2e6e-422c-ad33-8ca53706c430,4.59799E+13,20161270#900 - A5-4,20161270#900 - A5-4,20161270#900 - A5,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alba Maxi Dress - Pink Floral,alba-maxi-dress-pink-floral,Size: M,abfc43de-15c7-42cd-9311-e432f3a91c58,8.63253E+12,d4ad6b75-db65-4f70-b9f7-224fd151e546,4.59799E+13,20161270#900 - A5-3,20161270#900 - A5-3,20161270#900 - A5,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alba Maxi Dress - Pink Floral,alba-maxi-dress-pink-floral,Size: S,abfc43de-15c7-42cd-9311-e432f3a91c58,8.63253E+12,b9ae8cc4-9d52-4b9a-974a-9e6e56f8cc73,4.59799E+13,20161270#900 - A5-2,20161270#900 - A5-2,20161270#900 - A5,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alba Maxi Dress - Pink Floral,alba-maxi-dress-pink-floral,Size: X,abfc43de-15c7-42cd-9311-e432f3a91c58,8.63253E+12,6e01a81a-4a8a-4b63-90e8-e4061e5ced7b,4.59799E+13,20161270#900 - A5-5,20161270#900 - A5-5,20161270#900 - A5,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alba Maxi Dress - Pink Floral,alba-maxi-dress-pink-floral,Size: XS,abfc43de-15c7-42cd-9311-e432f3a91c58,8.63253E+12,ec20d767-07c9-4e4a-99d8-b8d284578300,4.59799E+13,20161270#900 - A5,20161270#900 - A5,20161270#900 - A5,NO CHANGE,ALREADY OG,exact handle + options
Aleena Dress - Cream - GDS,aleena-dress-cream-gds,Size: L,ecda5b28-da23-45c2-b6d2-f98478ae4244,8.72567E+12,910d7dae-c57f-4f02-9ca7-fdb31cf7b704,4.62679E+13,2801353 Box6 6 GDS-4,2801353 Box6 6 GDS-4,2801353 Box6 6 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Aleena Dress - Cream - GDS,aleena-dress-cream-gds,Size: M,ecda5b28-da23-45c2-b6d2-f98478ae4244,8.72567E+12,3a19fc44-0f4a-4861-a2ec-6690299709d7,4.62679E+13,2801353 Box6 6 GDS-3,2801353 Box6 6 GDS-3,2801353 Box6 6 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Aleena Dress - Cream - GDS,aleena-dress-cream-gds,Size: S,ecda5b28-da23-45c2-b6d2-f98478ae4244,8.72567E+12,c79c3c1c-e2f4-4f9d-9b51-1ca2f0b452ca,4.62679E+13,2801353 Box6 6 GDS-2,2801353 Box6 6 GDS-2,2801353 Box6 6 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Aleena Dress - Cream - GDS,aleena-dress-cream-gds,Size: XL,ecda5b28-da23-45c2-b6d2-f98478ae4244,8.72567E+12,b3f74d1c-3ae3-4d1c-8276-75222fe4aa29,4.62679E+13,2801353 Box6 6 GDS-5,2801353 Box6 6 GDS-5,2801353 Box6 6 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Aleena Dress - Cream - GDS,aleena-dress-cream-gds,Size: XS,ecda5b28-da23-45c2-b6d2-f98478ae4244,8.72567E+12,ed9a9e56-e4fb-4c6b-a324-4321050cff66,4.62679E+13,2801353 Box6 6 GDS,2801353 Box6 6 GDS,2801353 Box6 6 GDS,NO CHANGE,ALREADY OG,exact handle + options
Alexis lace Midi Dress -  White,alexis-lace-midi-dress-white,Size: L/14,adb38549-5a41-4f98-9cf0-aca78ab6b4ba,9.95716E+12,e9b6ea09-0dce-49df-8825-e6ab084ed17c,4.98401E+13,2521 2103-5,2521 2103-5,2521 2103,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis lace Midi Dress -  White,alexis-lace-midi-dress-white,Size: M/12,adb38549-5a41-4f98-9cf0-aca78ab6b4ba,9.95716E+12,debd00c2-f883-4a0b-b572-ba3e41757a9e,4.98401E+13,2521 2103-4,2521 2103-4,2521 2103,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis lace Midi Dress -  White,alexis-lace-midi-dress-white,Size: S/10,adb38549-5a41-4f98-9cf0-aca78ab6b4ba,9.95716E+12,9d789989-4d32-40df-b2f8-8892021a9734,4.98401E+13,2521 2103-3,2521 2103-3,2521 2103,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis lace Midi Dress -  White,alexis-lace-midi-dress-white,Size: XL/16,adb38549-5a41-4f98-9cf0-aca78ab6b4ba,9.95716E+12,9edb7c2f-41b7-4425-84b9-e890e0364b1c,4.98401E+13,2521 2103,2521 2103,2521 2103,NO CHANGE,ALREADY OG,exact handle + options
Alexis lace Midi Dress -  White,alexis-lace-midi-dress-white,Size: XS/8,adb38549-5a41-4f98-9cf0-aca78ab6b4ba,9.95716E+12,6689c889-90e6-4915-ae39-c3b515a53721,4.98401E+13,2521 2103-2,2521 2103-2,2521 2103,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis Midi Dress - Aqua,alexis-midi-dress-aqua,Size: 16,d926f3a4-cb0d-4815-8de6-c7d8a7b14329,9.90985E+12,b454fe6a-d244-4d18-a469-0c12e02ef159,4.971E+13,JA80-0878 - B9-7,JA80-0878 - B9-7,JA80-0878 - B9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis Midi Dress - Aqua,alexis-midi-dress-aqua,Size: 18,d926f3a4-cb0d-4815-8de6-c7d8a7b14329,9.90985E+12,5ee4a56b-e6a8-41d8-8021-1d77aac05099,4.971E+13,JA80-0878 - B9-8,JA80-0878 - B9-8,JA80-0878 - B9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis Midi Dress - Aqua,alexis-midi-dress-aqua,Size: 20,d926f3a4-cb0d-4815-8de6-c7d8a7b14329,9.90985E+12,0745f165-be15-49c2-b2be-26e7cb4fb3a3,4.971E+13,JA80-0878 - B9,JA80-0878 - B9,JA80-0878 - B9,NO CHANGE,ALREADY OG,exact handle + options
Alexis Midi Dress - Aqua,alexis-midi-dress-aqua,Size: L,d926f3a4-cb0d-4815-8de6-c7d8a7b14329,9.90985E+12,44b6d258-d32f-48b5-a945-bac1d87caa82,4.971E+13,JA80-0878 - B9-5,JA80-0878 - B9-5,JA80-0878 - B9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis Midi Dress - Aqua,alexis-midi-dress-aqua,Size: M,d926f3a4-cb0d-4815-8de6-c7d8a7b14329,9.90985E+12,6f82fc86-3864-4861-9803-612be38329fe,4.971E+13,JA80-0878 - B9-4,JA80-0878 - B9-4,JA80-0878 - B9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis Midi Dress - Aqua,alexis-midi-dress-aqua,Size: S,d926f3a4-cb0d-4815-8de6-c7d8a7b14329,9.90985E+12,5abbf2ee-b6da-4f06-85c0-aa7bd1ee7780,4.971E+13,JA80-0878 - B9-3,JA80-0878 - B9-3,JA80-0878 - B9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis Midi Dress - Aqua,alexis-midi-dress-aqua,Size: XL,d926f3a4-cb0d-4815-8de6-c7d8a7b14329,9.90985E+12,f6e338b8-07a5-46e6-a38d-f799afb52980,4.971E+13,JA80-0878 - B9-6,JA80-0878 - B9-6,JA80-0878 - B9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis Midi Dress - Aqua,alexis-midi-dress-aqua,Size: XS,d926f3a4-cb0d-4815-8de6-c7d8a7b14329,9.90985E+12,4585d3cd-64d6-421b-9ce1-c2e1acb1aa9d,4.971E+13,JA80-0878 - B9-2,JA80-0878 - B9-2,JA80-0878 - B9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis Mini Dress - Aqua,alexis-mini-dress-aqua,Size: L,64e74f32-cbd2-4e49-9f74-6bbf215c111f,9.90985E+12,950ec9a7-08c0-4e7a-ac17-fabd75ce771b,4.971E+13,JS80257NS-0878 - B9-5,JS80257NS-0878 - B9-5,JS80257NS-0878 - B9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis Mini Dress - Aqua,alexis-mini-dress-aqua,Size: M,64e74f32-cbd2-4e49-9f74-6bbf215c111f,9.90985E+12,c5322774-fc61-4ced-aca7-eb0dba8f6793,4.971E+13,JS80257NS-0878 - B9-4,JS80257NS-0878 - B9-4,JS80257NS-0878 - B9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis Mini Dress - Aqua,alexis-mini-dress-aqua,Size: S,64e74f32-cbd2-4e49-9f74-6bbf215c111f,9.90985E+12,9903ff20-effb-44fc-8048-472372ad9f00,4.971E+13,JS80257NS-0878 - B9-3,JS80257NS-0878 - B9-3,JS80257NS-0878 - B9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alexis Mini Dress - Aqua,alexis-mini-dress-aqua,Size: XL,64e74f32-cbd2-4e49-9f74-6bbf215c111f,9.90985E+12,a053d794-8259-455f-a1f1-e06595bce5d0,4.971E+13,JS80257NS-0878 - B9,JS80257NS-0878 - B9,JS80257NS-0878 - B9,NO CHANGE,ALREADY OG,exact handle + options
Alexis Mini Dress - Aqua,alexis-mini-dress-aqua,Size: XS,64e74f32-cbd2-4e49-9f74-6bbf215c111f,9.90985E+12,0862da8b-7f3a-47a4-8674-3792559f6280,4.971E+13,JS80257NS-0878 - B9-2,JS80257NS-0878 - B9-2,JS80257NS-0878 - B9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Ali Kimono - Bright Pink,ali-kimono-bright-pink,Size: L,973e296e-a08d-47ec-a942-c76c424e895a,7.50062E+12,06f6db8f-4f55-46cd-a9c1-ca0debeb0bff,4.29077E+13,HJ314 - T3-4,HJ314 - T3-4,HJ314 - T3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Ali Kimono - Bright Pink,ali-kimono-bright-pink,Size: M,973e296e-a08d-47ec-a942-c76c424e895a,7.50062E+12,5d9c2d40-9121-4f8e-bafc-96af5b1496b1,4.29077E+13,HJ314 - T3-3,HJ314 - T3-3,HJ314 - T3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Ali Kimono - Bright Pink,ali-kimono-bright-pink,Size: S,973e296e-a08d-47ec-a942-c76c424e895a,7.50062E+12,1257e86f-361d-4bb9-bd5f-a84f52e673a1,4.29077E+13,HJ314 - T3-2,HJ314 - T3-2,HJ314 - T3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Ali Kimono - Bright Pink,ali-kimono-bright-pink,Size: XL,973e296e-a08d-47ec-a942-c76c424e895a,7.50062E+12,35b52a49-3e97-4348-b204-65862618d2ca,4.29077E+13,HJ314 - T3-5,HJ314 - T3-5,HJ314 - T3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Ali Kimono - Bright Pink,ali-kimono-bright-pink,Size: XS,973e296e-a08d-47ec-a942-c76c424e895a,7.50062E+12,ba954890-57ae-4ccc-8828-9e3f95e2809c,4.26805E+13,HJ314 - T3,HJ314 - T3,HJ314 - T3,NO CHANGE,ALREADY OG,exact handle + options
Ali Kimono - Pink/Purple,ali-kimono-pink-purple,Size: L,5c56e249-2eb6-40e1-9d65-e13596b81310,7.50062E+12,aff59cf2-37bf-4e9f-8658-8874aadb12b2,4.29077E+13,HJ314 - T4-4,HJ314 - T4-4,HJ314 - T4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Ali Kimono - Pink/Purple,ali-kimono-pink-purple,Size: M,5c56e249-2eb6-40e1-9d65-e13596b81310,7.50062E+12,e4593829-6175-403d-a944-e1f7d14d71db,4.29077E+13,HJ314 - T4-3,HJ314 - T4-3,HJ314 - T4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Ali Kimono - Pink/Purple,ali-kimono-pink-purple,Size: S,5c56e249-2eb6-40e1-9d65-e13596b81310,7.50062E+12,02cd8f44-b014-4780-aa2c-168778b65648,4.29077E+13,HJ314 - T4-2,HJ314 - T4-2,HJ314 - T4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Ali Kimono - Pink/Purple,ali-kimono-pink-purple,Size: XL,5c56e249-2eb6-40e1-9d65-e13596b81310,7.50062E+12,e8f37a45-d10e-45b6-a8d2-1c6e2ee473dd,4.29077E+13,HJ314 - T4-5,HJ314 - T4-5,HJ314 - T4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Ali Kimono - Pink/Purple,ali-kimono-pink-purple,Size: XS,5c56e249-2eb6-40e1-9d65-e13596b81310,7.50062E+12,8c6d8d40-c5e8-40d8-a2e5-b81cf15ecf37,4.26805E+13,HJ314 - T4,HJ314 - T4,HJ314 - T4,NO CHANGE,ALREADY OG,exact handle + options
Alice Cut Out Dress - Blue,alice-cut-out-dress-blue,Size: 10,fc068621-e194-4738-8696-e40b90b535fb,7.27768E+12,e10682c6-a584-48c9-a183-8961a4709107,4.193E+13,89383 - A-3,89383 - A-3,89383 - A,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Dress - Blue,alice-cut-out-dress-blue,Size: 12,fc068621-e194-4738-8696-e40b90b535fb,7.27768E+12,58b7268f-51a2-4b9b-a429-ba8258fbea35,4.193E+13,89383 - A-4,89383 - A-4,89383 - A,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Dress - Blue,alice-cut-out-dress-blue,Size: 6,fc068621-e194-4738-8696-e40b90b535fb,7.27768E+12,b0eead2c-89cb-42fe-b105-72a5d733ac45,4.193E+13,89383 - A,89383 - A,89383 - A,NO CHANGE,ALREADY OG,exact handle + options
Alice Cut Out Dress - Blue,alice-cut-out-dress-blue,Size: 8,fc068621-e194-4738-8696-e40b90b535fb,7.27768E+12,88eca59f-6b19-45c3-9aa6-68f6536d4b4f,4.193E+13,89383 - A-2,89383 - A-2,89383 - A,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Midi Dress - Black,alice-cut-out-midi-dress-black,Size: 10,ccfffda2-9cff-4153-9068-d12d75c4cbac,7.27762E+12,49ff1173-9f28-447f-8703-37ad0e5cf724,4.19294E+13,89383 - F-3,89383 - F-3,89383 - F,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Midi Dress - Black,alice-cut-out-midi-dress-black,Size: 12,ccfffda2-9cff-4153-9068-d12d75c4cbac,7.27762E+12,ed7200e7-fed6-42d7-8a17-ceb829e423e1,4.1934E+13,89383 - F-4,89383 - F-4,89383 - F,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Midi Dress - Black,alice-cut-out-midi-dress-black,Size: 6,ccfffda2-9cff-4153-9068-d12d75c4cbac,7.27762E+12,78cbaaa7-04fb-4b76-a857-c9eb0471a1ff,4.19294E+13,89383 - F,89383 - F,89383 - F,NO CHANGE,ALREADY OG,exact handle + options
Alice Cut Out Midi Dress - Black,alice-cut-out-midi-dress-black,Size: 8,ccfffda2-9cff-4153-9068-d12d75c4cbac,7.27762E+12,a0f45f7f-296a-474e-9d43-e0b4a2703a00,4.19294E+13,89383 - F-2,89383 - F-2,89383 - F,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Midi Dress - Mint,alice-cut-out-midi-dress-mint,Size: 10,b1f604c3-b4ba-48f3-a193-134d5e7d6dc8,7.27768E+12,bb7499b6-7605-4d98-8fb3-339e7dcc65ea,4.193E+13,89383 - F-7,89383 - F-7,89383 - F,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Midi Dress - Mint,alice-cut-out-midi-dress-mint,Size: 12,b1f604c3-b4ba-48f3-a193-134d5e7d6dc8,7.27768E+12,bf5082fb-70d0-4981-9cbe-a8357b3257ba,4.193E+13,89383 - F-8,89383 - F-8,89383 - F,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Midi Dress - Mint,alice-cut-out-midi-dress-mint,Size: 6,b1f604c3-b4ba-48f3-a193-134d5e7d6dc8,7.27768E+12,ac740999-6e9e-492e-8a18-276a477c341c,4.193E+13,89383 - F-5,89383 - F-5,89383 - F,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Midi Dress - Mint,alice-cut-out-midi-dress-mint,Size: 8,b1f604c3-b4ba-48f3-a193-134d5e7d6dc8,7.27768E+12,2a4e61c8-4af4-4cc3-92b9-fd7eee8846b2,4.193E+13,89383 - F-6,89383 - F-6,89383 - F,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Midi Dress - White,alice-cut-out-midi-dress-white,Size: 10,37450e08-d4bd-47ac-b085-344ccc3eadda,7.27765E+12,9a6ca88c-f741-407f-aa53-b42731ffb039,4.19295E+13,89383 - F-11,89383 - F-11,89383 - F,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Midi Dress - White,alice-cut-out-midi-dress-white,Size: 12,37450e08-d4bd-47ac-b085-344ccc3eadda,7.27765E+12,d6404cd6-b2e7-437d-bfad-fc7dd7234516,4.19295E+13,89383 - F-12,89383 - F-12,89383 - F,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Midi Dress - White,alice-cut-out-midi-dress-white,Size: 6,37450e08-d4bd-47ac-b085-344ccc3eadda,7.27765E+12,72fc6214-4434-4af6-b1b4-299781c81697,4.19295E+13,89383 - F-9,89383 - F-9,89383 - F,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alice Cut Out Midi Dress - White,alice-cut-out-midi-dress-white,Size: 8,37450e08-d4bd-47ac-b085-344ccc3eadda,7.27765E+12,e3eb09e5-3dc5-49a9-9929-218305291c89,4.19295E+13,89383 - F-10,89383 - F-10,89383 - F,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Cotton Set - By Frankie,summer-fun-set-by-frankie-copy,Size: L,3a06ada4-509a-4c51-8ff6-07de9ce23ef5,1.05419E+13,b2767b71-da44-4d18-ba3c-5b00d6bf6a9d,5.24135E+13,79-2 - BF2-5,79-2 - BF2-5,79-2 - BF2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Cotton Set - By Frankie,summer-fun-set-by-frankie-copy-1,Size: L,5246b4e3-5dee-4848-a386-41c32e76d488,1.05419E+13,2d98539e-feed-45f8-9d2c-7566f3739640,5.24136E+13,79-2 - BF2-10,79-2 - BF2-10,79-2 - BF2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Cotton Set - By Frankie,summer-fun-set-by-frankie-copy,Size: M,3a06ada4-509a-4c51-8ff6-07de9ce23ef5,1.05419E+13,dbceac36-86d7-41c6-b273-8e37ca5b2b1c,5.24135E+13,79-2 - BF2-4,79-2 - BF2-4,79-2 - BF2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Cotton Set - By Frankie,summer-fun-set-by-frankie-copy-1,Size: M,5246b4e3-5dee-4848-a386-41c32e76d488,1.05419E+13,27f0dcc1-41c5-4876-b157-5d17b5edd79a,5.24136E+13,79-2 - BF2-9,79-2 - BF2-9,79-2 - BF2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Cotton Set - By Frankie,summer-fun-set-by-frankie-copy,Size: S,3a06ada4-509a-4c51-8ff6-07de9ce23ef5,1.05419E+13,5cc111dc-1c2b-46a3-8360-1dfb4e7fcc95,5.24135E+13,79-2 - BF2-3,79-2 - BF2-3,79-2 - BF2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Cotton Set - By Frankie,summer-fun-set-by-frankie-copy-1,Size: S,5246b4e3-5dee-4848-a386-41c32e76d488,1.05419E+13,f851931f-a085-437a-a375-b6f5c255dbf0,5.24136E+13,79-2 - BF2-8,79-2 - BF2-8,79-2 - BF2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Cotton Set - By Frankie,summer-fun-set-by-frankie-copy-1,Size: XL,5246b4e3-5dee-4848-a386-41c32e76d488,1.05419E+13,d462da00-1144-4ca1-92fb-8ce66fde2f03,5.24136E+13,79-2 - BF2,79-2 - BF2,79-2 - BF2,NO CHANGE,ALREADY OG,exact handle + options
Alina Cotton Set - By Frankie,summer-fun-set-by-frankie-copy,Size: XL,3a06ada4-509a-4c51-8ff6-07de9ce23ef5,1.05419E+13,c0df6ed9-b425-47ce-ab52-87184c3dcbe7,5.24135E+13,79-2 - BF2-6,79-2 - BF2-6,79-2 - BF2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Cotton Set - By Frankie,summer-fun-set-by-frankie-copy,Size: XS,3a06ada4-509a-4c51-8ff6-07de9ce23ef5,1.05419E+13,79ff4d7b-ebc7-4f92-b60b-006c72ecee0f,5.24135E+13,79-2 - BF2-2,79-2 - BF2-2,79-2 - BF2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Cotton Set - By Frankie,summer-fun-set-by-frankie-copy-1,Size: XS,5246b4e3-5dee-4848-a386-41c32e76d488,1.05419E+13,93236909-31e8-4f52-b89e-5e57954d7801,5.24136E+13,79-2 - BF2-7,79-2 - BF2-7,79-2 - BF2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Set Long - Blue,alina-set-long-blue,Size: 10,30574f88-2c54-4a94-b0a3-db1c7c9ba533,1.00759E+13,43cb22a3-36cd-4ef6-9b98-a67142aed1cb,5.02941E+13,"W2031708-5, W2021741-2 - A13-3","W2031708-5, W2021741-2 - A13-3","W2031708-5, W2021741-2 - A13",REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Set Long - Blue,alina-set-long-blue,Size: 12,30574f88-2c54-4a94-b0a3-db1c7c9ba533,1.00759E+13,704cb1af-a92f-4e4a-91c3-5cf02529aecb,5.02941E+13,"W2031708-5, W2021741-2 - A13-4","W2031708-5, W2021741-2 - A13-4","W2031708-5, W2021741-2 - A13",REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Set Long - Blue,alina-set-long-blue,Size: 14,30574f88-2c54-4a94-b0a3-db1c7c9ba533,1.00759E+13,95a5c92c-8feb-4321-a7c6-0bea6ce3dca1,5.02941E+13,"W2031708-5, W2021741-2 - A13-5","W2031708-5, W2021741-2 - A13-5","W2031708-5, W2021741-2 - A13",REVERT TO OG,EXACT OG MATCH,exact handle + options
Alina Set Long - Blue,alina-set-long-blue,Size: 16,30574f88-2c54-4a94-b0a3-db1c7c9ba533,1.00759E+13,7fc60461-b544-4972-8bd5-6064205f5917,5.02941E+13,"W2031708-5, W2021741-2 - A13","W2031708-5, W2021741-2 - A13","W2031708-5, W2021741-2 - A13",NO CHANGE,ALREADY OG,exact handle + options
Alina Set Long - Blue,alina-set-long-blue,Size: 8,30574f88-2c54-4a94-b0a3-db1c7c9ba533,1.00759E+13,b6bb26d5-f662-4e69-a467-54aaec6911bc,5.02941E+13,"W2031708-5, W2021741-2 - A13-2","W2031708-5, W2021741-2 - A13-2","W2031708-5, W2021741-2 - A13",REVERT TO OG,EXACT OG MATCH,exact handle + options
All The Things Maxi - By Frankie,all-the-things-maxi-by-frankie,Size: L,58f91067-a98a-4930-9ab6-aa48ab31870a,1.06096E+13,9516cb5b-640e-4e3e-ad46-f85f4854b2bf,5.31194E+13,930-72 - T4-5,930-72 - T4-5,930-72 - T4,REVERT TO OG,EXACT OG MATCH,exact handle + options
All The Things Maxi - By Frankie,all-the-things-maxi-by-frankie,Size: M,58f91067-a98a-4930-9ab6-aa48ab31870a,1.06096E+13,e25aadbf-62b7-4bbf-acb7-56f134897f76,5.31194E+13,930-72 - T4-4,930-72 - T4-4,930-72 - T4,REVERT TO OG,EXACT OG MATCH,exact handle + options
All The Things Maxi - By Frankie,all-the-things-maxi-by-frankie,Size: S,58f91067-a98a-4930-9ab6-aa48ab31870a,1.06096E+13,9c46c0a1-a9f0-4128-b21e-2bbcba22e972,5.31194E+13,930-72 - T4-3,930-72 - T4-3,930-72 - T4,REVERT TO OG,EXACT OG MATCH,exact handle + options
All The Things Maxi - By Frankie,all-the-things-maxi-by-frankie,Size: XL,58f91067-a98a-4930-9ab6-aa48ab31870a,1.06096E+13,3db76aa1-0705-4232-8df8-cc92c77c9f2a,5.31194E+13,930-72 - T4,930-72 - T4,930-72 - T4,NO CHANGE,ALREADY OG,exact handle + options
All The Things Maxi - By Frankie,all-the-things-maxi-by-frankie,Size: XS,58f91067-a98a-4930-9ab6-aa48ab31870a,1.06096E+13,83c861cd-3c54-4a2a-b7be-16706eef87fa,5.31194E+13,930-72 - T4-2,930-72 - T4-2,930-72 - T4,REVERT TO OG,EXACT OG MATCH,exact handle + options
All The Things Shirt & Shorts Set - By Frankie,all-the-things-shirt-shorts-set-by-frankie,Size: L,e805363e-2223-4b1a-82d7-a65e3722a5ee,1.06072E+13,7091a992-17c2-4d07-a57c-19e4a19ae9be,5.31106E+13,10-12 - T4-5,10-12 - T4-5,10-12 - T4,REVERT TO OG,EXACT OG MATCH,exact handle + options
